,class,order,family,species,AaM,log.AaM,longevity,juvSurv,juvMort,adMort,svl,birth.svl,repmode,Terr,AdTerr,na_count,IF
18392,Actinopterygii,Atheriniformes,Atherinopsidae,Atherinella sardina,NA,NA,NA,NA,NA,NA,5.5,NA,0,0,0,7,0
18393,Actinopterygii,Atheriniformes,Atherinopsidae,Atherinella hubbsi,NA,NA,NA,NA,NA,NA,7,NA,0,0,0,7,0
18394,Actinopterygii,Atheriniformes,Atherinopsidae,Atherinella milleri,1,0,NA,NA,NA,0.5,5.5,NA,0,0,0,4,0
18395,Actinopterygii,Atheriniformes,Atherinopsidae,Atherinella robbersi,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,7,0
18396,Actinopterygii,Atheriniformes,Atherinopsidae,Membras vagrans,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18397,Actinopterygii,Atheriniformes,Atherinopsidae,Atherinella jiloaensis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18398,Actinopterygii,Atheriniformes,Atherinopsidae,Melanorhinus boekei,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18399,Actinopterygii,Atheriniformes,Atherinopsidae,Atherinella meeki,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,7,0
18400,Actinopterygii,Atheriniformes,Atherinopsidae,Atherinella colombiensis,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,7,0
18401,Actinopterygii,Atheriniformes,Atherinopsidae,Atherinella venezuelae,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18402,Actinopterygii,Cyprinodontiformes,Poeciliidae,Priapichthys nigroventralis,NA,NA,NA,NA,NA,NA,3,NA,0,0,0,7,0
18403,Actinopterygii,Cyprinodontiformes,Poeciliidae,Priapichthys caliensis,NA,NA,NA,NA,NA,NA,2.8,NA,0,0,0,7,0
18404,Actinopterygii,Cyprinodontiformes,Poeciliidae,Priapichthys darienensis,NA,NA,NA,NA,NA,NA,3.5,NA,0,0,0,7,0
18405,Actinopterygii,Cyprinodontiformes,Poeciliidae,Priapichthys chocoensis,NA,NA,NA,NA,NA,NA,4,NA,0,0,0,7,0
18406,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia myersi,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18407,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia salvatoris,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18408,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia nicholsi,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18409,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia caudofasciata,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18410,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia marcellinoi,NA,NA,NA,NA,NA,NA,6.3,NA,0,0,0,7,0
18411,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poeciliopsis lutzi,NA,NA,NA,NA,NA,NA,3.5,NA,0,0,0,7,0
18412,Actinopterygii,Siluriformes,Cetopsidae,Cetopsis orinoco,NA,NA,NA,NA,NA,NA,9.4,NA,0,0,0,7,0
18413,Actinopterygii,Cyprinodontiformes,Poeciliidae,Pseudopoecilia fria,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18414,Actinopterygii,Cyprinodontiformes,Poeciliidae,Priapichthys puetzi,NA,NA,NA,NA,NA,NA,4.045,NA,0,0,0,7,0
18415,Actinopterygii,Siluriformes,Cetopsidae,Cetopsis oliveirai,NA,NA,NA,NA,NA,NA,3.6,NA,0,0,0,7,0
18416,Actinopterygii,Siluriformes,Cetopsidae,Denticetopsis sauli,NA,NA,NA,NA,NA,NA,2.1,NA,0,0,0,7,0
18417,Actinopterygii,Siluriformes,Cetopsidae,Denticetopsis royeroi,NA,NA,NA,NA,NA,NA,1.8,NA,0,0,0,7,0
18418,Actinopterygii,Siluriformes,Cetopsidae,Denticetopsis praecox,NA,NA,NA,NA,NA,NA,5.29,NA,0,0,0,7,0
18419,Actinopterygii,Siluriformes,Auchenipteridae,Tatia musaica,NA,NA,NA,NA,NA,NA,6.2,NA,0,0,0,7,0
18420,Actinopterygii,Siluriformes,Auchenipteridae,Auchenipterus fordicei,NA,NA,NA,NA,NA,NA,9.9,NA,0,0,0,7,0
18421,Actinopterygii,Siluriformes,Auchenipteridae,Centromochlus megalops,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18422,Actinopterygii,Cyprinodontiformes,Poeciliidae,Xiphophorus kosszanderi,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18423,Actinopterygii,Cyprinodontiformes,Poeciliidae,Cnesterodon septentrionalis,NA,NA,NA,NA,NA,NA,3,NA,0,0,0,7,0
18424,Actinopterygii,Siluriformes,Auchenipteridae,Glanidium cesarpintoi,NA,NA,NA,NA,NA,NA,9.57,NA,0,0,0,7,0
18425,Actinopterygii,Cyprinodontiformes,Poeciliidae,Cnesterodon brevirostratus,NA,NA,NA,NA,NA,NA,4.39,NA,0,0,0,7,0
18426,Actinopterygii,Siluriformes,Auchenipteridae,Auchenipterichthys coracoideus,NA,NA,NA,NA,NA,NA,10,NA,0,0,0,7,0
18427,Actinopterygii,Siluriformes,Callichthyidae,Corydoras parallelus,NA,NA,NA,NA,NA,NA,5.15,NA,0,0,0,7,0
18428,Actinopterygii,Siluriformes,Auchenipteridae,Trachelyopterus lucenai,NA,NA,NA,NA,NA,NA,16.5,NA,0,0,0,7,0
18429,Actinopterygii,Siluriformes,Callichthyidae,Corydoras incolicana,NA,NA,NA,NA,NA,NA,5.21,NA,0,0,0,7,0
18430,Actinopterygii,Perciformes,Percichthyidae,Percichthys colhuapiensis,NA,NA,NA,NA,NA,NA,59.1,NA,0,0,0,7,0
18431,Actinopterygii,Siluriformes,Callichthyidae,Corydoras crypticus,NA,NA,NA,NA,NA,NA,4.5,NA,0,0,0,7,0
18432,Actinopterygii,Siluriformes,Callichthyidae,Corydoras duplicareus,NA,NA,NA,NA,NA,NA,4,NA,0,0,0,7,0
18433,Actinopterygii,Siluriformes,Callichthyidae,Corydoras serratus,NA,NA,NA,NA,NA,NA,4.88,NA,0,0,0,7,0
18434,Actinopterygii,Siluriformes,Callichthyidae,Corydoras pinheiroi,NA,NA,NA,NA,NA,NA,5.7,NA,0,0,0,7,0
18435,Actinopterygii,Siluriformes,Callichthyidae,Corydoras sarareensis,NA,NA,NA,NA,NA,NA,4.4,NA,0,0,0,7,0
18436,Actinopterygii,Siluriformes,Callichthyidae,Corydoras seussi,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,7,0
18437,Actinopterygii,Siluriformes,Callichthyidae,Corydoras amandajanea,NA,NA,NA,NA,NA,NA,5.88,NA,0,0,0,7,0
18438,Actinopterygii,Siluriformes,Callichthyidae,Corydoras coriatae,NA,NA,NA,NA,NA,NA,6.48,NA,0,0,0,7,0
18439,Actinopterygii,Siluriformes,Auchenipteridae,Centromochlus romani,NA,NA,NA,NA,NA,NA,3.27,NA,0,0,0,7,0
18440,Actinopterygii,Siluriformes,Auchenipteridae,Ageneiosus militaris,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
18441,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus formosus,NA,NA,NA,NA,NA,NA,5,NA,0,0,0,7,0
18442,Actinopterygii,Siluriformes,Auchenipteridae,Ageneiosus magoi,NA,NA,NA,NA,NA,NA,18.1,NA,0,0,0,7,0
18443,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus pirrensis,NA,NA,NA,NA,NA,NA,13,NA,0,0,0,7,0
18444,Actinopterygii,Siluriformes,Auchenipteridae,Ageneiosus pardalis,NA,NA,NA,NA,NA,NA,46.2,NA,0,0,0,7,0
18445,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus prenadillus,NA,NA,NA,NA,NA,NA,20,NA,0,0,0,7,0
18446,Actinopterygii,Characiformes,Lebiasinidae,Lebiasina floridablancaensis,NA,NA,NA,NA,NA,NA,13,NA,0,0,0,7,0
18447,Actinopterygii,Perciformes,Sciaenidae,Sciaena deliciosa,NA,NA,NA,NA,NA,NA,26,NA,0,0,0,7,0
18448,Actinopterygii,Perciformes,Gobiidae,Bollmannia stigmatura,NA,NA,NA,NA,NA,NA,14,NA,0,0,0,7,0
18449,Actinopterygii,Perciformes,Gobiidae,Bollmannia macropoma,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18450,Actinopterygii,Perciformes,Gobiidae,Bollmannia marginalis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18451,Actinopterygii,Perciformes,Gobiidae,Bollmannia ocellata,NA,NA,NA,NA,NA,NA,14,NA,0,0,0,7,0
18452,Actinopterygii,Perciformes,Gobiidae,Bollmannia umbrosa,NA,NA,NA,NA,NA,NA,14,NA,0,0,0,7,0
18453,Actinopterygii,Characiformes,Lebiasinidae,Pyrrhulina zigzag,NA,NA,NA,NA,NA,NA,3.5,NA,0,0,0,7,0
18454,Actinopterygii,Characiformes,Anostomidae,Schizodon knerii,NA,NA,NA,NA,NA,NA,23.5,NA,0,0,0,7,0
18455,Actinopterygii,Characiformes,Anostomidae,Anostomus longus,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18456,Actinopterygii,Characiformes,Lebiasinidae,Pyrrhulina lugubris,NA,NA,NA,NA,NA,NA,5,NA,0,0,0,7,0
18457,Actinopterygii,Characiformes,Lebiasinidae,Pyrrhulina maxima,NA,NA,NA,NA,NA,NA,8,NA,0,0,0,7,0
18458,Actinopterygii,Siluriformes,Callichthyidae,Corydoras breei,NA,NA,NA,NA,NA,NA,3.9,NA,0,0,0,7,0
18459,Actinopterygii,Siluriformes,Callichthyidae,Corydoras virginiae,NA,NA,NA,NA,NA,NA,5.1,NA,0,0,0,7,0
18460,Actinopterygii,Cyprinodontiformes,Rivulidae,Simpsonichthys marginatus,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,7,0
18461,Actinopterygii,Cyprinodontiformes,Rivulidae,Hypsolebias ghisolfii,NA,NA,NA,NA,NA,NA,7.28,NA,0,0,0,7,0
18462,Actinopterygii,Characiformes,Anostomidae,Leporinus nattereri,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18463,Actinopterygii,Characiformes,Anostomidae,Leporinus niceforoi,NA,NA,NA,NA,NA,NA,12.8,NA,0,0,0,7,0
18464,Actinopterygii,Siluriformes,Aspredinidae,Pseudobunocephalus amazonicus,NA,NA,NA,NA,NA,NA,4.5,NA,0,0,0,7,0
18465,Actinopterygii,Siluriformes,Aspredinidae,Pseudobunocephalus quadriradiatus,NA,NA,NA,NA,NA,NA,3.21,NA,0,0,0,7,0
18466,Actinopterygii,Gadiformes,Macrouridae,Bathygadus garretti,NA,NA,NA,NA,NA,NA,51,NA,0,0,0,7,0
18467,Actinopterygii,Cyprinodontiformes,Rivulidae,Austrolebias nioni,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18468,Actinopterygii,Siluriformes,Aspredinidae,Xyliphius melanopterus,NA,NA,NA,NA,NA,NA,14.7,NA,0,0,0,7,0
18469,Actinopterygii,Siluriformes,Aspredinidae,Hoplomyzon sexpapilostoma,NA,NA,NA,NA,NA,NA,3.2,NA,0,0,0,7,0
18470,Actinopterygii,Siluriformes,Diplomystidae,Olivaichthys cuyanus,NA,NA,NA,NA,NA,NA,21.8,NA,0,0,0,7,0
18471,Actinopterygii,Siluriformes,Diplomystidae,Olivaichthys mesembrinus,NA,NA,NA,NA,NA,NA,16.8,NA,0,0,0,7,0
18472,Actinopterygii,Cyprinodontiformes,Poeciliidae,Pseudoxiphophorus anzuetoi,NA,NA,NA,NA,NA,NA,6.5,NA,0,0,0,7,0
18473,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia speciosa,NA,NA,NA,NA,NA,NA,4,NA,0,0,0,7,0
18474,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus algiricus,NA,NA,NA,NA,NA,NA,19.2,NA,0,0,0,7,0
18475,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus barbouri,NA,NA,NA,NA,NA,NA,15,NA,0,0,0,7,0
18476,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus bargibanti,NA,NA,NA,NA,NA,NA,2.4,NA,0,0,0,7,0
18477,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus borboniensis,NA,NA,NA,NA,NA,NA,14,NA,0,0,0,7,0
18478,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus comes,NA,NA,NA,NA,NA,NA,18.7,NA,0,0,0,7,0
18479,Actinopterygii,Anguilliformes,Ophichthidae,Bascanichthys paulensis,NA,NA,NA,NA,NA,NA,62.3,NA,0,0,0,7,0
18480,Actinopterygii,Anguilliformes,Moringuidae,Moringua macrochir,NA,NA,NA,NA,NA,NA,20,NA,0,0,0,7,0
18481,Actinopterygii,Anguilliformes,Ophichthidae,Stictorhinus potamius,NA,NA,NA,NA,NA,NA,34.5,NA,0,0,0,7,0
18482,Actinopterygii,Anguilliformes,Ophichthidae,Asarcenchelys longimanus,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18483,Actinopterygii,Beloniformes,Belonidae,Belonion apodion,NA,NA,NA,NA,NA,NA,5,NA,0,0,0,7,0
18484,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus fisheri,NA,NA,NA,NA,NA,NA,8,NA,0,0,0,7,0
18485,Actinopterygii,Anguilliformes,Ophichthidae,Benthenchelys cartieri,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18486,Actinopterygii,Anguilliformes,Ophichthidae,Gordiichthys leibyi,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18487,Actinopterygii,Beloniformes,Belonidae,Strongylura fluviatilis,NA,NA,NA,NA,NA,NA,51.7,NA,0,0,0,7,0
18488,Actinopterygii,Beloniformes,Belonidae,Strongylura notata forsythia,NA,NA,NA,NA,NA,NA,40.5,NA,0,0,0,7,0
18489,Actinopterygii,Anguilliformes,Ophichthidae,Gordiichthys randalli,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18490,Actinopterygii,Beloniformes,Belonidae,Strongylura hubbsi,NA,NA,NA,NA,NA,NA,49.8,NA,0,0,0,7,0
18491,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus jayakari,NA,NA,NA,NA,NA,NA,14,NA,0,0,0,7,0
18492,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus kelloggi,NA,NA,NA,NA,NA,NA,28,NA,0,0,0,7,0
18493,Actinopterygii,Perciformes,Blenniidae,Cirrisalarias bunares,NA,NA,NA,NA,NA,NA,3.5,NA,0,0,0,7,0
18494,Actinopterygii,Perciformes,Blenniidae,Andamia heteroptera,NA,NA,NA,NA,NA,NA,6.4,NA,0,0,0,7,0
18495,Actinopterygii,Anguilliformes,Ophichthidae,Apterichtus moseri,NA,NA,NA,NA,NA,NA,4.98,NA,0,0,0,7,0
18496,Actinopterygii,Anguilliformes,Ophichthidae,Apterichtus flavicaudus,NA,NA,NA,NA,NA,NA,80,NA,0,0,0,7,0
18497,Actinopterygii,Anguilliformes,Ophichthidae,Bascanichthys myersi,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18498,Actinopterygii,Anguilliformes,Ophichthidae,Bascanichthys fijiensis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18499,Actinopterygii,Anguilliformes,Ophichthidae,Bascanichthys inopinatus,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18500,Actinopterygii,Anguilliformes,Ophichthidae,Cirricaecula macdowelli,NA,NA,NA,NA,NA,NA,22.8,NA,0,0,0,7,0
18501,Actinopterygii,Anguilliformes,Ophichthidae,Ethadophis akkistikos,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18502,Actinopterygii,Anguilliformes,Ophichthidae,Gordiichthys ergodes,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18503,Actinopterygii,Anguilliformes,Ophichthidae,Hyphalophis devius,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18504,Actinopterygii,Anguilliformes,Ophichthidae,Cirrhimuraena oliveri,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18505,Actinopterygii,Anguilliformes,Ophichthidae,Kertomichthys blastorhinos,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18506,Actinopterygii,Anguilliformes,Ophichthidae,Letharchus aliculatus,NA,NA,NA,NA,NA,NA,21.5,NA,0,0,0,7,0
18507,Actinopterygii,Anguilliformes,Ophichthidae,Lethogoleos andersoni,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18508,Actinopterygii,Anguilliformes,Ophichthidae,Mixomyrophis pusillipinna,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18509,Actinopterygii,Anguilliformes,Ophichthidae,Muraenichthys thompsoni,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18510,Actinopterygii,Anguilliformes,Ophichthidae,Scolecenchelys cookei,NA,NA,NA,NA,NA,NA,15.5,NA,0,0,0,7,0
18511,Actinopterygii,Anguilliformes,Ophichthidae,Muraenichthys elerae,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18512,Actinopterygii,Anguilliformes,Ophichthidae,Scolecenchelys chilensis,NA,NA,NA,NA,NA,NA,28.4,NA,0,0,0,7,0
18513,Actinopterygii,Anguilliformes,Ophichthidae,Muraenichthys philippinensis,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
18514,Actinopterygii,Anguilliformes,Ophichthidae,Myrichthys xysturus,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18515,Actinopterygii,Anguilliformes,Ophichthidae,Neenchelys microtretus,NA,NA,NA,NA,NA,NA,18.3,NA,0,0,0,7,0
18516,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus altipennis,NA,NA,NA,NA,NA,NA,120,NA,0,0,0,7,0
18517,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus brasiliensis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18518,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus echeloides,NA,NA,NA,NA,NA,NA,51,NA,0,0,0,7,0
18519,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus kunaloa,NA,NA,NA,NA,NA,NA,47.3,NA,0,0,0,7,0
18520,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus omorgmus,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18521,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus hyposagmatus,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18522,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus menezesi,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18523,Actinopterygii,Anguilliformes,Ophichthidae,Pisodonophis copelandi,NA,NA,NA,NA,NA,NA,30.8,NA,0,0,0,7,0
18524,Actinopterygii,Anguilliformes,Ophichthidae,Pseudomyrophis frio,NA,NA,NA,NA,NA,NA,26,NA,0,0,0,7,0
18525,Actinopterygii,Anguilliformes,Ophichthidae,Pseudomyrophis nimius,NA,NA,NA,NA,NA,NA,36.7,NA,0,0,0,7,0
18526,Actinopterygii,Anguilliformes,Ophichthidae,Pseudomyrophis fugesae,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18527,Actinopterygii,Anguilliformes,Ophichthidae,Schultzidia retropinnis,NA,NA,NA,NA,NA,NA,11.5,NA,0,0,0,7,0
18528,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus megalops,NA,NA,NA,NA,NA,NA,33.2,NA,0,0,0,7,0
18529,Actinopterygii,Anguilliformes,Ophichthidae,Cirrhimuraena tapeinoptera,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18530,Actinopterygii,Anguilliformes,Ophichthidae,Scolecenchelys puhioilo,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18531,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus manilensis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18532,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus celebicus,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18533,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus grandoculis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18534,Actinopterygii,Anguilliformes,Ophichthidae,Yirrkala gjellerupi,NA,NA,NA,NA,NA,NA,15.3,NA,0,0,0,7,0
18535,Actinopterygii,Anguilliformes,Ophichthidae,Yirrkala macrodon,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18536,Actinopterygii,Anguilliformes,Ophichthidae,Myrophis anterodorsalis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18537,Actinopterygii,Mugiliformes,Mugilidae,Valamugil formosae,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18538,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus lichtensteinii,NA,NA,NA,NA,NA,NA,4,NA,0,0,0,7,0
18539,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus minotaur,NA,NA,NA,NA,NA,NA,5,NA,0,0,0,7,0
18540,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus mohnikei,NA,NA,NA,NA,NA,NA,8,NA,0,0,0,7,0
18541,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus subelongatus,NA,NA,NA,NA,NA,NA,20,NA,0,0,0,7,0
18542,Actinopterygii,Mugiliformes,Mugilidae,Osteomugil perusii,NA,NA,NA,NA,NA,NA,25,NA,0,0,0,7,0
18543,Actinopterygii,Beloniformes,Belonidae,Xenentodon canciloides,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
18544,Actinopterygii,Batrachoidiformes,Batrachoididae,Sanopus johnsoni,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18545,Actinopterygii,Anguilliformes,Ophichthidae,Glenoglossa wassi,NA,NA,NA,NA,NA,NA,15,NA,0,0,0,7,0
18546,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus rugifer,NA,NA,NA,NA,NA,NA,68,NA,0,0,0,7,0
18547,Actinopterygii,Anguilliformes,Ophichthidae,Allips concolor,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18548,Actinopterygii,Anguilliformes,Ophichthidae,Paraletharchus opercularis,NA,NA,NA,NA,NA,NA,64.3,NA,0,0,0,7,0
18549,Actinopterygii,Anguilliformes,Ophichthidae,Callechelys papulosa,NA,NA,NA,NA,NA,NA,55.1,NA,0,0,0,7,0
18550,Actinopterygii,Anguilliformes,Ophichthidae,Callechelys randalli,NA,NA,NA,NA,NA,NA,46.4,NA,0,0,0,7,0
18551,Actinopterygii,Anguilliformes,Ophichthidae,Callechelys maculatus,NA,NA,NA,NA,NA,NA,33.8,NA,0,0,0,7,0
18552,Actinopterygii,Anguilliformes,Ophichthidae,Bascanichthys sibogae,NA,NA,NA,NA,NA,NA,23.7,NA,0,0,0,7,0
18553,Actinopterygii,Anguilliformes,Ophichthidae,Bascanichthys filaria,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18554,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus apachus,NA,NA,NA,NA,NA,NA,23.1,NA,0,0,0,7,0
18555,Actinopterygii,Beloniformes,Exocoetidae,Parexocoetus hillianus,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18556,Actinopterygii,Perciformes,Acropomatidae,Parascombrops argyreus,NA,NA,NA,NA,NA,NA,18.3,NA,0,0,0,7,0
18557,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus arneutes,NA,NA,NA,NA,NA,NA,30.6,NA,0,0,0,7,0
18558,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus longipenis,NA,NA,NA,NA,NA,NA,58.7,NA,0,0,0,7,0
18559,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus mecopterus,NA,NA,NA,NA,NA,NA,27.4,NA,0,0,0,7,0
18560,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus melope,NA,NA,NA,NA,NA,NA,27,NA,0,0,0,7,0
18561,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus tetratrema,NA,NA,NA,NA,NA,NA,55.6,NA,0,0,0,7,0
18562,Actinopterygii,Beloniformes,Exocoetidae,Cheilopogon ventralis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18563,Actinopterygii,Zeiformes,Zeidae,Zenopsis oblonga,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18564,Actinopterygii,Stephanoberyciformes,Stephanoberycidae,Malacosarcus macrostoma,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18565,Actinopterygii,Siluriformes,Doradidae,Leptodoras myersi,NA,NA,NA,NA,NA,NA,7.7,NA,0,0,0,7,0
18566,Actinopterygii,Stephanoberyciformes,Stephanoberycidae,Stephanoberyx monae,NA,NA,NA,NA,NA,NA,8.1,NA,0,0,0,7,0
18567,Actinopterygii,Ophidiiformes,Ophidiidae,Bassozetus zenkevitchi,NA,NA,NA,NA,NA,NA,26.3,NA,0,0,0,7,0
18568,Actinopterygii,Ophidiiformes,Ophidiidae,Bathyonus caudalis,NA,NA,NA,NA,NA,NA,51.8,NA,0,0,0,7,0
18569,Actinopterygii,Ophidiiformes,Ophidiidae,Dicrolene longimana,NA,NA,NA,NA,NA,NA,32,NA,0,0,0,7,0
18570,Actinopterygii,Ophidiiformes,Ophidiidae,Eretmichthys pinnatus,NA,NA,NA,NA,NA,NA,41,NA,0,0,0,7,0
18571,Actinopterygii,Stephanoberyciformes,Melamphaidae,Scopeloberyx rubriventer,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18572,Actinopterygii,Cypriniformes,Cyprinidae,Paracanthobrama guichenoti,NA,NA,NA,NA,NA,NA,41.5,NA,0,0,0,7,0
18573,Actinopterygii,Stephanoberyciformes,Melamphaidae,Melamphaes janae,NA,NA,NA,NA,NA,NA,8.6,NA,0,0,0,7,0
18574,Actinopterygii,Stephanoberyciformes,Melamphaidae,Scopelogadus unispinis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
18575,Actinopterygii,Ophidiiformes,Bythitidae,Brosmolus longicaudus,NA,NA,NA,NA,NA,NA,7.77,NA,0,0,0,7,0
18576,Actinopterygii,Perciformes,Gobiidae,Acentrogobius chlorostigmatoides,NA,NA,NA,NA,NA,NA,11,NA,0,0,0,7,0
18577,Actinopterygii,Ophidiiformes,Ophidiidae,Glyptophidium argenteum,2,0.693147181,NA,NA,NA,0.333333333,28.7,NA,0,0,0,4,0
18578,Actinopterygii,Ophidiiformes,Ophidiidae,Hoplobrotula badia,NA,NA,NA,NA,NA,NA,55.8,NA,0,0,0,7,0
18579,Actinopterygii,Ophidiiformes,Ophidiidae,Lamprogrammus shcherbachevi,8.5,2.140066163,NA,NA,NA,0.105263158,193,NA,0,0,0,4,0
18580,Actinopterygii,Ophidiiformes,Ophidiidae,Leptobrotula breviventralis,NA,NA,NA,NA,NA,NA,32,NA,0,0,0,7,0
18581,Actinopterygii,Scorpaeniformes,Liparidae,Paraliparis calidus,NA,NA,NA,NA,NA,NA,14.2,NA,0,0,0,7,0
18582,Actinopterygii,Perciformes,Cryptacanthodidae,Cryptacanthodes giganteus,NA,NA,NA,NA,NA,NA,117,NA,0,0,0,7,0
