id,Order,Family,Genus,Species,Fos,Ter,Aqu,Arb,Body_mass_g,Age_at_maturity_min_y,Age_at_maturity_max_y,Body_size_mm,Size_at_maturity_min_mm,Size_at_maturity_max_mm,Longevity_max_y,Litter_size_min_n,Litter_size_max_n,Reproductive_output_y,Offspring_size_min_mm,Offspring_size_max_mm,Dir,Lar,Viv,OBS,Ped,"ref for ped (if animaldiversity.org, can just put 1)",Terr,AdTerr,IF,repmode,age_at_metamorphosis,age_at_metamorphosis_ref
Anf4278,Anura,Microhylidae,Metaphrynella,Metaphrynella pollicaris,NA,1,NA,1,NA,NA,NA,41,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4279,Anura,Microhylidae,Metaphrynella,Metaphrynella sundana,NA,1,NA,1,NA,NA,NA,30,NA,NA,NA,79,79,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4280,Anura,Microhylidae,Microhyla,Microhyla achatina,NA,1,1,NA,NA,NA,NA,25,NA,NA,NA,20,20,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4281,Anura,Microhylidae,Microhyla,Microhyla annamensis,NA,1,1,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,1,1,1,0,1,0,NA,0,,0,1,0,4,,
Anf4282,Anura,Microhylidae,Microhyla,Microhyla annectens,NA,1,1,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4283,Anura,Microhylidae,Microhyla,Microhyla berdmorei,NA,1,1,NA,NA,NA,NA,45.6,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4284,Anura,Microhylidae,Microhyla,Microhyla borneensis,NA,1,1,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4285,Anura,Microhylidae,Microhyla,Microhyla butleri,NA,1,1,NA,NA,NA,NA,26,NA,NA,NA,9,9,1,1,1,0,1,0,NA,0,,0,1,0,4,,
Anf4286,Anura,Microhylidae,Microhyla,Microhyla chakrapanii,NA,1,1,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4287,Anura,Microhylidae,Microhyla,Microhyla erythropoda,NA,1,1,NA,NA,NA,NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4288,Anura,Microhylidae,Microhyla,Microhyla fissipes,1,1,NA,NA,NA,NA,NA,23.6,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4290,Anura,Microhylidae,Microhyla,Microhyla fusca,NA,1,1,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4291,Anura,Microhylidae,Microhyla,Microhyla heymonsi,NA,1,1,NA,NA,NA,NA,30.4,NA,NA,NA,157,350,1,0.7,1.2,0,1,0,NA,0,,0,1,0,4,,
Anf4292,Anura,Microhylidae,Microhyla,Microhyla karunaratnei,NA,1,1,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4293,Anura,Microhylidae,Microhyla,Microhyla maculifera,NA,1,1,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4294,Anura,Microhylidae,Microhyla,Microhyla mantheyi,NA,1,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4295,Anura,Microhylidae,Microhyla,Microhyla marmorata,NA,1,NA,NA,NA,NA,NA,23.1,NA,NA,NA,NA,NA,1,1.1,1.1,0,1,0,NA,0,,0,1,0,4,,
Anf4296,Anura,Microhylidae,Microhyla,Microhyla mixtura,NA,1,1,NA,NA,NA,NA,25,NA,NA,NA,400,657,1,1,1,0,1,0,NA,0,,0,1,0,4,,
Anf4297,Anura,Microhylidae,Microhyla,Microhyla nanapollexa,NA,1,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4299,Anura,Microhylidae,Microhyla,Microhyla okinavensis,NA,1,NA,NA,NA,NA,NA,30.8,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4300,Anura,Microhylidae,Microhyla,Microhyla ornata,1,1,1,NA,1.65,3,5,32,NA,NA,5,225,225,2,0.6,1,0,1,0,NA,0,,0,1,0,4,,
Anf4301,Anura,Microhylidae,Microhyla,Microhyla palmipes,NA,1,1,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4302,Anura,Microhylidae,Microhyla,Microhyla perparva,NA,1,1,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4303,Anura,Microhylidae,Microhyla,Microhyla petrigena,NA,1,1,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4304,Anura,Microhylidae,Microhyla,Microhyla picta,NA,1,1,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4305,Anura,Microhylidae,Microhyla,Microhyla pulchra,NA,1,1,NA,NA,NA,NA,35,NA,NA,NA,1256,1256,1,1.1,1.1,0,1,0,NA,0,,0,1,0,4,,
Anf4306,Anura,Microhylidae,Microhyla,Microhyla pulverata,NA,1,NA,NA,NA,NA,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4307,Anura,Microhylidae,Microhyla,Microhyla rubra,NA,1,1,NA,NA,NA,NA,29.5,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4308,Anura,Microhylidae,Microhyla,Microhyla sholigari,NA,1,1,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4309,Anura,Microhylidae,Microhyla,Microhyla superciliaris,NA,1,1,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4310,Anura,Microhylidae,Microhyla,Microhyla zeylanica,NA,1,1,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4311,Anura,Microhylidae,Micryletta,Micryletta inornata,NA,1,1,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4312,Anura,Microhylidae,Micryletta,Micryletta steinegeri,NA,1,1,NA,NA,1,2,29.1,NA,NA,4,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4313,Anura,Microhylidae,Ramanella,Ramanella anamalaiensis,NA,1,NA,1,NA,NA,NA,31.3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4314,Anura,Microhylidae,Ramanella,Ramanella minor,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4315,Anura,Microhylidae,Ramanella,Ramanella montana,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4316,Anura,Microhylidae,Ramanella,Ramanella mormorata,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4317,Anura,Microhylidae,Ramanella,Ramanella nagaoi,NA,1,NA,1,NA,NA,NA,31.5,NA,NA,NA,16,24,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4318,Anura,Microhylidae,Ramanella,Ramanella obscura,1,1,NA,1,NA,NA,NA,35.7,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4319,Anura,Microhylidae,Ramanella,Ramanella palmata,1,1,NA,NA,NA,NA,NA,34.6,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4320,Anura,Microhylidae,Ramanella,Ramanella triangularis,NA,1,NA,1,NA,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4321,Anura,Microhylidae,Ramanella,Ramanella variegata,NA,1,NA,1,NA,NA,NA,30.8,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4322,Anura,Microhylidae,Uperodon,Uperodon globulosus,1,1,1,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4323,Anura,Microhylidae,Uperodon,Uperodon systoma,1,1,1,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4324,Anura,Microhylidae,Otophryne,Otophryne pyburni,1,1,1,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4325,Anura,Microhylidae,Otophryne,Otophryne robusta,1,1,1,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4326,Anura,Microhylidae,Otophryne,Otophryne steyermarki,1,1,1,NA,NA,NA,NA,48,NA,NA,NA,8,8,1,4.5,4.5,0,1,0,NA,0,,0,1,0,4,,
Anf4327,Anura,Microhylidae,Phrynomantis,Phrynomantis affinis,NA,1,1,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4328,Anura,Microhylidae,Phrynomantis,Phrynomantis annectens,1,1,1,NA,NA,NA,NA,40,NA,NA,NA,80,100,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4329,Anura,Microhylidae,Phrynomantis,Phrynomantis bifasciatus,NA,1,1,NA,NA,NA,NA,75,NA,NA,10.3,300,1500,1,1.3,1.3,0,1,0,NA,0,,0,1,0,4,,
Anf4330,Anura,Microhylidae,Phrynomantis,Phrynomantis microps,NA,1,1,1,16.7,NA,NA,62,NA,NA,NA,30,1400,1,1.6,3,0,1,0,NA,0,,0,1,0,4,,
Anf4331,Anura,Microhylidae,Phrynomantis,Phrynomantis somalicus,1,1,1,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4332,Anura,Microhylidae,Paradoxophyla,Paradoxophyla palmata,1,1,1,NA,NA,NA,NA,25.6,NA,NA,NA,107,408,1,1,1,0,1,0,NA,0,,0,1,0,4,,
Anf4333,Anura,Microhylidae,Paradoxophyla,Paradoxophyla tiarano,NA,1,NA,NA,NA,NA,NA,30.7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4334,Anura,Microhylidae,Scaphiophryne,Scaphiophryne boribory,NA,1,1,1,NA,NA,NA,59.8,NA,NA,NA,NA,NA,1,1.7,1.7,0,1,0,NA,0,,0,1,0,4,,
Anf4335,Anura,Microhylidae,Scaphiophryne,Scaphiophryne brevis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4336,Anura,Microhylidae,Scaphiophryne,Scaphiophryne calcarata,1,1,1,NA,NA,NA,NA,33,NA,NA,NA,465,465,1,1,1,0,1,0,NA,0,,0,1,0,4,,
Anf4337,Anura,Microhylidae,Scaphiophryne,Scaphiophryne gottlebei,1,1,1,NA,7,1,1,40,25.8,31,2,168,196,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4338,Anura,Microhylidae,Scaphiophryne,Scaphiophryne madagascariensis,1,1,1,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4339,Anura,Microhylidae,Scaphiophryne,Scaphiophryne marmorata,NA,1,1,1,NA,NA,NA,55,NA,NA,NA,NA,NA,1,1.2,1.2,0,1,0,NA,0,,0,1,0,4,,
Anf4340,Anura,Microhylidae,Scaphiophryne,Scaphiophryne menabensis,NA,1,NA,NA,NA,NA,NA,45,NA,NA,NA,450,670,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4341,Anura,Microhylidae,Scaphiophryne,Scaphiophryne spinosa,NA,1,1,1,NA,NA,NA,48.3,NA,NA,NA,NA,NA,1,1.4,1.7,0,1,0,NA,0,,0,1,0,4,,
Anf4342,Anura,Myobatrachidae,Arenophryne,Arenophryne rotunda,1,1,1,NA,8,NA,NA,33,NA,NA,NA,4,11,1,5,6,1,0,0,NA,0,,0,1,0,2,,
Anf4344,Anura,Myobatrachidae,Assa,Assa darlingtoni,NA,1,1,NA,0.39,NA,NA,30,NA,NA,NA,11,14,1,2.5,2.5,0,1,0,NA,0,,0,1,0,4,,
Anf4345,Anura,Myobatrachidae,Crinia,Crinia bilingua,NA,1,1,NA,0.29,NA,NA,22.5,NA,NA,NA,NA,NA,1,1.17,1.17,0,1,0,NA,0,,0,1,0,4,,
Anf4346,Anura,Myobatrachidae,Crinia,Crinia deserticola,NA,1,1,NA,0.37,NA,NA,20,NA,NA,NA,130,130,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4348,Anura,Myobatrachidae,Crinia,Crinia georgiana,NA,1,1,NA,3.08,1,1.2,45,NA,NA,NA,50,300,1,2.24,2.24,0,1,0,NA,0,,0,1,0,4,,
Anf4349,Anura,Myobatrachidae,Crinia,Crinia glauerti,NA,1,1,NA,0.3,NA,NA,24,12,13,NA,70,70,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4350,Anura,Myobatrachidae,Crinia,Crinia insignifera,NA,1,1,NA,0.32,NA,NA,25,NA,NA,NA,70,270,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4351,Anura,Myobatrachidae,Crinia,Crinia nimbus,NA,1,1,NA,NA,NA,NA,30,NA,NA,NA,10,14,1,3.5,3.5,1,0,0,NA,0,,0,1,0,2,,
Anf4352,Anura,Myobatrachidae,Crinia,Crinia parinsignifera,NA,1,1,NA,0.66,NA,NA,20,NA,NA,NA,NA,NA,1,1.4,1.4,0,1,0,NA,0,,0,1,0,4,,
Anf4353,Anura,Myobatrachidae,Crinia,Crinia pseudinsignifera,NA,1,1,NA,0.67,NA,NA,30,NA,NA,NA,77,207,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4354,Anura,Myobatrachidae,Crinia,Crinia remota,NA,1,1,NA,0.5,NA,NA,18,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4355,Anura,Myobatrachidae,Crinia,Crinia riparia,NA,1,1,NA,0.46,NA,NA,25,NA,NA,NA,NA,NA,1,1.83,1.83,0,1,0,NA,0,,0,1,0,4,,
Anf4356,Anura,Myobatrachidae,Crinia,Crinia signifera,NA,1,1,NA,1.9,1,4,32,9,20,7,100,150,1,1.5,1.62,0,1,0,NA,0,,0,1,0,4,,
Anf4357,Anura,Myobatrachidae,Crinia,Crinia sloanei,NA,1,1,NA,0.47,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4358,Anura,Myobatrachidae,Crinia,Crinia subinsignifera,NA,1,1,NA,0.45,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4359,Anura,Myobatrachidae,Crinia,Crinia tasmaniensis,NA,1,1,NA,0.62,NA,NA,30,NA,NA,NA,NA,NA,1,1.96,1.96,0,1,0,NA,0,,0,1,0,4,,
Anf4360,Anura,Myobatrachidae,Crinia,Crinia tinnula,NA,1,1,NA,0.31,NA,NA,30,NA,NA,NA,30,120,1,1.3,1.3,0,1,0,NA,0,,0,1,0,4,,
Anf4361,Anura,Myobatrachidae,Geocrinia,Geocrinia alba,NA,1,1,NA,0.65,NA,NA,25,NA,NA,6,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf4362,Anura,Myobatrachidae,Geocrinia,Geocrinia laevis,NA,1,1,NA,0.92,NA,NA,35,NA,NA,NA,110,110,1,3,3,0,1,0,NA,0,,0,1,0,4,,
Anf4363,Anura,Myobatrachidae,Geocrinia,Geocrinia leai,NA,1,1,NA,0.66,NA,NA,25,NA,NA,NA,74,74,1,1.8,1.8,0,1,0,NA,0,,0,1,0,4,,
Anf4364,Anura,Myobatrachidae,Geocrinia,Geocrinia lutea,1,1,1,NA,0.47,NA,NA,25,NA,NA,NA,25,30,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf4365,Anura,Myobatrachidae,Geocrinia,Geocrinia rosea,NA,1,1,NA,0.57,3,3,25,NA,NA,NA,25,30,2,2.35,2.35,1,0,0,NA,0,,0,1,0,2,,
Anf4366,Anura,Myobatrachidae,Geocrinia,Geocrinia victoriana,NA,1,1,NA,1.57,NA,NA,35,NA,NA,NA,126,126,1,1.9,3.1,0,1,0,NA,0,,0,1,0,4,,
Anf4367,Anura,Myobatrachidae,Geocrinia,Geocrinia vitellina,NA,1,1,NA,0.69,NA,NA,25,NA,NA,6,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf4368,Anura,Myobatrachidae,Metacrinia,Metacrinia nichollsi,NA,1,1,NA,NA,NA,NA,25,NA,NA,NA,12,30,1,3.4,4.8,1,0,0,NA,0,,0,1,0,2,,
Anf4369,Anura,Myobatrachidae,Mixophyes,Mixophyes balbus,NA,1,1,NA,12.63,NA,NA,80,NA,NA,NA,130,1025,1,2.8,2.8,0,1,0,NA,0,,0,1,0,4,,
Anf4370,Anura,Myobatrachidae,Mixophyes,Mixophyes carbinensis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4371,Anura,Myobatrachidae,Mixophyes,Mixophyes coggeri,NA,1,NA,NA,NA,NA,NA,104,NA,NA,NA,500,500,1,3.8,3.8,0,1,0,NA,0,,0,1,0,4,,
Anf4372,Anura,Myobatrachidae,Mixophyes,Mixophyes fasciolatus,NA,1,1,NA,46.5,3.4,3.4,97,NA,NA,5.3,150,2005,1,1,3.3,0,1,0,NA,0,,0,1,0,4,,
Anf4373,Anura,Myobatrachidae,Mixophyes,Mixophyes fleayi,NA,1,1,NA,38.5,3,4,80,NA,NA,8,120,1750,1,2.5,4.5,0,1,0,NA,0,,0,1,0,4,,
Anf4374,Anura,Myobatrachidae,Mixophyes,Mixophyes hihihorlo,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4375,Anura,Myobatrachidae,Mixophyes,Mixophyes iteratus,NA,1,1,NA,51.2,NA,NA,115,NA,NA,NA,1660,2200,1,1.6,1.8,0,1,0,NA,0,,0,1,0,4,,
Anf4376,Anura,Myobatrachidae,Mixophyes,Mixophyes schevilli,NA,1,1,NA,31.85,NA,NA,90,NA,NA,NA,426,428,1,2.65,2.65,0,1,0,NA,0,,0,1,0,4,,
Anf4377,Anura,Myobatrachidae,Myobatrachus,Myobatrachus gouldii,1,1,1,NA,3.66,NA,NA,60,NA,NA,NA,9,38,1,5.1,7.4,1,0,0,NA,0,,0,1,0,2,,
Anf4378,Anura,Myobatrachidae,Paracrinia,Paracrinia haswelli,NA,1,1,NA,1.95,NA,NA,35,NA,NA,NA,1000,1000,1,2,2,0,1,0,NA,0,,0,1,0,4,,
Anf4379,Anura,Myobatrachidae,Pseudophryne,Pseudophryne australis,NA,1,1,NA,0.99,NA,NA,30,NA,NA,NA,16,16,1,3.15,3.15,0,1,0,NA,0,,0,1,0,4,,
Anf4380,Anura,Myobatrachidae,Pseudophryne,Pseudophryne bibronii,NA,1,1,NA,1.19,NA,NA,36,NA,NA,NA,70,300,1,2.05,2.1,0,1,0,NA,0,,0,1,0,4,,
Anf4381,Anura,Myobatrachidae,Pseudophryne,Pseudophryne coriacea,NA,1,1,NA,1.13,NA,NA,35,NA,NA,NA,80,145,1,3,3,0,1,0,NA,0,,0,1,0,4,,
Anf4382,Anura,Myobatrachidae,Pseudophryne,Pseudophryne corroboree,NA,1,1,NA,0.94,NA,NA,30,NA,NA,NA,43,43,1,3,3,0,1,0,NA,0,,0,1,0,4,,
Anf4383,Anura,Myobatrachidae,Pseudophryne,Pseudophryne covacevichae,NA,1,1,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4384,Anura,Myobatrachidae,Pseudophryne,Pseudophryne dendyi,NA,1,1,NA,1.1,NA,NA,35,NA,NA,NA,70,170,1,2.2,2.2,0,1,0,NA,0,,0,1,0,4,,
Anf4385,Anura,Myobatrachidae,Pseudophryne,Pseudophryne douglasi,NA,1,1,NA,0.85,NA,NA,30,NA,NA,NA,90,90,1,4,5,0,1,0,NA,0,,0,1,0,4,,
Anf4386,Anura,Myobatrachidae,Pseudophryne,Pseudophryne guentheri,NA,1,1,NA,1.52,NA,NA,30,NA,NA,NA,NA,NA,1,2,2,0,1,0,NA,0,,0,1,0,4,,
Anf4387,Anura,Myobatrachidae,Pseudophryne,Pseudophryne major,NA,1,1,NA,1.21,NA,NA,40,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4388,Anura,Myobatrachidae,Pseudophryne,Pseudophryne occidentalis,NA,1,1,NA,0.85,NA,NA,30,NA,NA,NA,NA,NA,1,1.8,1.8,0,1,0,NA,0,,0,1,0,4,,
Anf4389,Anura,Myobatrachidae,Pseudophryne,Pseudophryne pengilleyi,NA,1,1,NA,NA,NA,NA,30,NA,NA,NA,24,28,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4390,Anura,Myobatrachidae,Pseudophryne,Pseudophryne raveni,NA,1,1,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4391,Anura,Myobatrachidae,Pseudophryne,Pseudophryne semimarmorata,NA,1,1,NA,0.58,NA,NA,30,NA,NA,NA,70,170,1,2.3,2.3,0,1,0,NA,0,,0,1,0,4,,
Anf4392,Anura,Myobatrachidae,Rheobatrachus,Rheobatrachus silus,1,NA,1,NA,11.62,NA,NA,54,NA,NA,NA,20,40,1,4.7,5.1,1,0,0,NA,0,,0,1,0,2,,
Anf4393,Anura,Myobatrachidae,Rheobatrachus,Rheobatrachus vitellinus,1,NA,1,NA,21.38,NA,NA,80,NA,NA,NA,22,22,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf4394,Anura,Myobatrachidae,Spicospina,Spicospina flammocaerulea,NA,1,1,NA,NA,NA,NA,35,NA,NA,NA,48,200,1,2.3,2.9,0,1,0,NA,0,,0,1,0,4,,
Anf4395,Anura,Myobatrachidae,Taudactylus,Taudactylus acutirostris,NA,1,1,NA,0.87,NA,NA,30,NA,NA,NA,25,40,1,2.2,2.7,0,1,0,NA,0,,0,1,0,4,,
Anf4396,Anura,Myobatrachidae,Taudactylus,Taudactylus diurnus,NA,1,1,NA,0.68,NA,NA,30,NA,NA,NA,19,30,1,2.2,2.2,0,1,0,NA,0,,0,1,0,4,,
Anf4397,Anura,Myobatrachidae,Taudactylus,Taudactylus eungellensis,NA,1,1,NA,0.73,NA,NA,30,NA,NA,NA,30,50,1,2.2,2.6,0,1,0,NA,0,,0,1,0,4,,
Anf4398,Anura,Myobatrachidae,Taudactylus,Taudactylus liemi,NA,1,1,NA,1.15,NA,NA,25,NA,NA,NA,34,79,1,1.7,2.5,0,1,0,NA,0,,0,1,0,4,,
Anf4399,Anura,Myobatrachidae,Taudactylus,Taudactylus pleione,NA,1,1,NA,1.15,NA,NA,NA,NA,NA,NA,22,22,1,1.5,1.5,0,1,0,NA,0,,0,1,0,4,,
Anf4400,Anura,Myobatrachidae,Taudactylus,Taudactylus rheophilus,NA,1,1,NA,1.08,NA,NA,30,NA,NA,NA,35,50,1,1.8,2.4,0,1,0,NA,0,,0,1,0,4,,
Anf4401,Anura,Myobatrachidae,Uperoleia,Uperoleia altissima,NA,1,1,NA,0.93,NA,NA,25,NA,NA,NA,NA,NA,1,1.36,1.36,0,1,0,NA,0,,0,1,0,4,,
Anf4402,Anura,Myobatrachidae,Uperoleia,Uperoleia arenicola,NA,1,1,NA,0.74,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4403,Anura,Myobatrachidae,Uperoleia,Uperoleia aspera,NA,1,1,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4404,Anura,Myobatrachidae,Uperoleia,Uperoleia borealis,NA,1,1,NA,1.71,NA,NA,25,NA,NA,NA,NA,NA,1,1.1,1.3,0,1,0,NA,0,,0,1,0,4,,
Anf4405,Anura,Myobatrachidae,Uperoleia,Uperoleia capitulata,NA,1,1,NA,1.45,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4406,Anura,Myobatrachidae,Uperoleia,Uperoleia crassa,NA,1,1,NA,0.91,NA,NA,30,NA,NA,NA,368,368,1,1.29,1.29,0,1,0,NA,0,,0,1,0,4,,
Anf4407,Anura,Myobatrachidae,Uperoleia,Uperoleia daviesae,NA,1,1,NA,NA,NA,NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4408,Anura,Myobatrachidae,Uperoleia,Uperoleia fusca,NA,1,1,NA,0.86,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4409,Anura,Myobatrachidae,Uperoleia,Uperoleia glandulosa,NA,1,1,NA,1.34,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4410,Anura,Myobatrachidae,Uperoleia,Uperoleia inundata,NA,1,1,NA,1.32,NA,NA,28,NA,NA,NA,NA,NA,1,1.5,1.5,0,1,0,NA,0,,0,1,0,4,,
Anf4411,Anura,Myobatrachidae,Uperoleia,Uperoleia laevigata,NA,1,1,NA,1.31,NA,NA,32,NA,NA,NA,NA,NA,1,1.3,1.3,0,1,0,NA,0,,0,1,0,4,,
Anf4412,Anura,Myobatrachidae,Uperoleia,Uperoleia lithomoda,NA,1,1,NA,1.28,NA,NA,25,NA,NA,NA,144,144,1,1.2,1.2,0,1,0,NA,0,,0,1,0,4,,
Anf4413,Anura,Myobatrachidae,Uperoleia,Uperoleia littlejohni,NA,1,1,NA,1.1,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf4414,Anura,Myobatrachidae,Uperoleia,Uperoleia marmorata,NA,1,1,NA,NA,NA,NA,30,NA,NA,NA,200,200,NA,1.5,1.5,0,1,0,NA,0,,0,1,0,4,,
Anf4415,Anura,Myobatrachidae,Uperoleia,Uperoleia martini,NA,1,1,NA,0.59,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
