,order,class,family,species,AaM,log.AaM,adMort,svl,repmode,juvTerr,birth.svl,longevity,juvSurv,juvMort,AdTerr,mass,birth.mass,RCM,IPB,reloff
5468,Anura,Amphibia,Rhacophoridae (426),,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5469,Anura,Amphibia,Rhinodermatidae (3),,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5470,Anura,Amphibia,Rhinophrynidae,Rhinophrynus dorsalis,NA,NA,NA,89,0,0,4.5,NA,NA,NA,1,90,NA,0.34027959,NA,0.000129261
5471,Anura,Amphibia,Rhinophrynidae (1),,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5472,Anura,Amphibia,Scaphiopodidae,couchii,4,1.386294361,0.2,100,0,0,NA,13,3.70E-05,11.20359214,NA,NA,NA,NA,NA,NA
5473,Anura,Amphibia,Scaphiopodidae,holbrookii,1.5,0.405465108,0.4,80,0,0,NA,7,2.27E-05,11.69194491,NA,NA,NA,NA,NA,NA
5474,Anura,Amphibia,Scaphiopodidae,Scaphiopus couchii,2,0.693147181,0.333333333,80,0,0,1.5,13,2.75E-05,11.50259874,1,16.3,NA,0.021818848,0.090909091,6.59E-06
5475,Anura,Amphibia,Scaphiopodidae,Scaphiopus holbrookii,2.25,0.810930216,0.307692308,71,0,0,1.7,12.3,2.33E-05,11.66764407,1,NA,NA,0.058654942,0.099502488,1.37E-05
5476,Anura,Amphibia,Scaphiopodidae,Scaphiopus hurterii,NA,NA,NA,83,0,0,2.3,NA,NA,NA,1,NA,NA,0.004936705,NA,2.13E-05
5477,Anura,Amphibia,Scaphiopodidae,Spea bombifrons,NA,NA,NA,64,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5478,Anura,Amphibia,Scaphiopodidae,Spea hammondii,NA,NA,NA,61,0,0,1.6,NA,NA,NA,1,NA,NA,0.00528735,NA,1.80E-05
5479,Anura,Amphibia,Scaphiopodidae,Spea intermontana,NA,NA,NA,64,0,0,NA,20,NA,NA,1,NA,NA,NA,NA,NA
5480,Anura,Amphibia,Scaphiopodidae,Spea multiplicata,NA,NA,NA,64,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5481,Anura,Amphibia,Sooglossidae,Sechellophryne gardineri,NA,NA,NA,11.5,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5482,Anura,Amphibia,Sooglossidae,Sechellophryne pipilodryas,NA,NA,NA,14.7,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5483,Anura,Amphibia,Sooglossidae,Sooglossus sechellensis,NA,NA,NA,17,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5484,Anura,Amphibia,Sooglossidae,Sooglossus thomasseti,NA,NA,NA,45,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5485,Anura,Amphibia,Sooglossidae (4),,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5486,Anura,Amphibia,Strabomantidae,Atopophrynus syntomopus,NA,NA,NA,20,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5487,Anura,Amphibia,Strabomantidae,Barycholos pulcher,NA,NA,NA,31,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5488,Anura,Amphibia,Strabomantidae,Barycholos ternetzi,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5489,Anura,Amphibia,Strabomantidae,Bryophryne abramalagae,NA,NA,NA,17.8,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5490,Anura,Amphibia,Strabomantidae,Bryophryne bustamantei,NA,NA,NA,23.4,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5491,Anura,Amphibia,Strabomantidae,Bryophryne cophites,NA,NA,NA,29.3,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5492,Anura,Amphibia,Strabomantidae,Bryophryne flammiventris,NA,NA,NA,24.1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5493,Anura,Amphibia,Strabomantidae,Bryophryne gymnotis,NA,NA,NA,22.2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5494,Anura,Amphibia,Strabomantidae,Bryophryne hanssaueri,NA,NA,NA,24.6,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5495,Anura,Amphibia,Strabomantidae,Bryophryne nubilosus,NA,NA,NA,21.9,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5496,Anura,Amphibia,Strabomantidae,Bryophryne zonalis,NA,NA,NA,24.4,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5497,Anura,Amphibia,Strabomantidae,Dischidodactylus colonnelloi,NA,NA,NA,43,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5498,Anura,Amphibia,Strabomantidae,Dischidodactylus duidensis,NA,NA,NA,43,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5499,Anura,Amphibia,Strabomantidae,Euparkerella brasiliensis,NA,NA,NA,20,1,1,NA,NA,NA,NA,1,0.5,NA,NA,NA,NA
5500,Anura,Amphibia,Strabomantidae,Euparkerella cochranae,NA,NA,NA,20,1,1,NA,NA,NA,NA,1,0.4,NA,NA,NA,NA
5501,Anura,Amphibia,Strabomantidae,Euparkerella robusta,NA,NA,NA,20,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5502,Anura,Amphibia,Strabomantidae,Euparkerella tridactyla,NA,NA,NA,20,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5503,Anura,Amphibia,Strabomantidae,Geobatrachus walkeri,NA,NA,NA,24,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5504,Anura,Amphibia,Strabomantidae,Holoaden bradei,NA,NA,NA,48,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5505,Anura,Amphibia,Strabomantidae,Holoaden luederwaldti,NA,NA,NA,48,1,1,3.59,NA,NA,NA,1,NA,NA,0.016107212,NA,0.000418369
5506,Anura,Amphibia,Strabomantidae,Holoaden pholeter,NA,NA,NA,48,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5507,Anura,Amphibia,Strabomantidae,Hypodactylus adercus,NA,NA,NA,18.8,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5508,Anura,Amphibia,Strabomantidae,Hypodactylus araiodactylus,NA,NA,NA,24.5,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5509,Anura,Amphibia,Strabomantidae,Hypodactylus babax,NA,NA,NA,48.7,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5510,Anura,Amphibia,Strabomantidae,Hypodactylus brunneus,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5511,Anura,Amphibia,Strabomantidae,Hypodactylus dolops,NA,NA,NA,57.6,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5512,Anura,Amphibia,Strabomantidae,Hypodactylus elassodiscus,NA,NA,NA,36.9,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5513,Anura,Amphibia,Strabomantidae,Hypodactylus fallaciosus,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5514,Anura,Amphibia,Strabomantidae,Hypodactylus latens,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5515,Anura,Amphibia,Strabomantidae,Hypodactylus lucida,NA,NA,NA,38.2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5516,Anura,Amphibia,Strabomantidae,Hypodactylus lundbergi,NA,NA,NA,48.8,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5517,Anura,Amphibia,Strabomantidae,Hypodactylus mantipus,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5518,Anura,Amphibia,Strabomantidae,Hypodactylus nigrovittatus,NA,NA,NA,30.5,1,1,2.5,NA,NA,NA,1,1.27,NA,0.005231715,NA,0.000550707
5519,Anura,Amphibia,Strabomantidae,Hypodactylus peraccai,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
5520,Anura,Amphibia,Strabomantidae,Lynchius flavomaculatus,NA,NA,NA,43,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
